C concentration (weight%),Si concentration (weight%),Mn concentration (weight%),S concentration (weight%),P concentration (weight%),V concentration (weight%),O concentration (ppm/weight),Ti concentration (ppm/weight),N concentration (ppm/weight),Al concentration (ppm/weight),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),AC,electrode positive,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_ShMA,Type of weld_TSA
-0.012167949907932156,-0.24190326030835876,0.40666789567334966,-0.31870662543294803,-0.30249691236197196,-0.19663953546521404,-0.06308147233970546,-0.48842890246577947,-0.20916737276349157,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,0.9293909635575532,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,-0.24190326030835876,0.40666789567334966,-0.31870662543294803,-0.30249691236197196,-0.19663953546521404,-0.06308147233970546,-0.48842890246577947,-0.20916737276349157,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,1.0096100503881418,-0.5383085563466267,1.118531764674489,1.012533298727216,-1.4654399079825644,-0.09214411763976432,1.151031871920842,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,-0.3267215874098876,1.4132705222122706,-0.15035290837767243,-0.3505958414123052,-0.19684169069979968,-0.17831094951902024,-0.46785095871660615,-0.19862949731627394,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.11221956258573111,-0.28510610968279926,0.5343029345704109,0.6004852009130134,,,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,-0.3267215874098876,1.4132705222122706,-0.15035290837767243,-0.3505958414123052,-0.19684169069979968,-0.17831094951902024,-0.46785095871660615,-0.19862949731627394,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.7606209627125248,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,-0.3267215874098876,1.4132705222122706,-0.15035290837767243,-0.3505958414123052,-0.19684169069979968,-0.17831094951902024,-0.46785095871660615,-0.19862949731627394,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,1.0096100503881418,-0.5383085563466267,-1.0406810901680024,-0.8831486196456758,0.6159250914093075,0.7568853696184799,-1.009966984621225,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
0.03353605706332605,-0.07226660610530103,1.492739150623238,-0.23452976690531024,-0.3505958414123052,-0.19684169069979968,-0.15797633589914117,-0.5090068462149528,-0.2302431236579268,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,0.31962300838276714,0.20009819085311947,-0.8532737316908373,0.4775993540730051,,,False,True,False,False,True,False,False,False,False,False,False
0.03353605706332605,-0.07226660610530103,1.492739150623238,-0.23452976690531024,-0.3505958414123052,-0.19684169069979968,-0.15797633589914117,-0.5090068462149528,-0.2302431236579268,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.5389800543492359,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
0.03353605706332605,-0.07226660610530103,1.492739150623238,-0.23452976690531024,-0.3505958414123052,-0.19684169069979968,-0.15797633589914117,-0.5090068462149528,-0.2302431236579268,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,1.0096100503881418,-0.5383085563466267,0.14688597999536784,0.0985438023688574,-0.3635407906574559,0.2653419822584437,-0.7329158491671137,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
0.07924006403458425,-0.24190326030835876,1.4662496078195821,-0.23452976690531024,-0.30249691236197196,-0.19684169069979968,-0.05630326779974577,-0.49871787434036613,-0.00894773926635688,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,0.6974852579802031,0.43705843064973093,-0.7308404964324916,0.2653419822584437,,,False,True,False,False,True,False,False,False,False,False,False
0.07924006403458425,-0.24190326030835876,1.4662496078195821,-0.23452976690531024,-0.30249691236197196,-0.19684169069979968,-0.05630326779974577,-0.49871787434036613,-0.00894773926635688,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.20651869180430252,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
0.07924006403458425,-0.24190326030835876,1.4662496078195821,-0.23452976690531024,-0.30249691236197196,-0.19684169069979968,-0.05630326779974577,-0.49871787434036613,-0.00894773926635688,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,1.0096100503881418,-0.5383085563466267,0.4599718439475291,0.3467878631081647,-0.8532737316908373,0.578142319669375,0.09823755719521975,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
0.03353605706332605,-0.3267215874098876,1.492739150623238,-0.15035290837767243,-0.2062990542613055,-0.19684169069979968,-0.06308147233970546,-0.5090068462149528,-0.14594012008018586,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,1.0321632504807894,0.7191539542171256,-0.8532737316908373,0.2653419822584437,,,False,True,False,False,True,False,False,False,False,False,False
0.03353605706332605,-0.3267215874098876,1.492739150623238,-0.15035290837767243,-0.2062990542613055,-0.19684169069979968,-0.06308147233970546,-0.5090068462149528,-0.14594012008018586,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,0.23676312492227533,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
0.03353605706332605,-0.3267215874098876,1.492739150623238,-0.15035290837767243,-0.2062990542613055,-0.19684169069979968,-0.06308147233970546,-0.5090068462149528,-0.14594012008018586,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,1.0096100503881418,-0.5383085563466267,0.7190773865286281,0.7304377751598213,-0.9348958885297339,0.03074172920024552,0.5415193739217976,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
0.12494407100584246,-0.3267215874098876,1.5457182362305497,-0.31870662543294803,-0.30249691236197196,-0.19684169069979968,-0.2393147903786575,-0.48842890246577947,-0.06163711650244495,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,1.5503743356429873,1.2607773594665233,-1.424628829563116,-0.09214411763976432,,,False,True,False,False,True,False,False,False,False,False,False
0.12494407100584246,-0.3267215874098876,1.5457182362305497,-0.31870662543294803,-0.30249691236197196,-0.19684169069979968,-0.2393147903786575,-0.48842890246577947,-0.06163711650244495,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,0.7908653958304976,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
0.12494407100584246,-0.3267215874098876,1.5457182362305497,-0.31870662543294803,-0.30249691236197196,-0.19684169069979968,-0.2393147903786575,-0.48842890246577947,-0.06163711650244495,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,1.0096100503881418,-0.5383085563466267,1.3776373072555879,1.3510479270080895,-1.8327396137576006,-0.33791581131978243,1.0679165312846088,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
-0.6520240475055463,-0.920449877120589,-0.09663341759611135,-0.23452976690531024,-0.3505958414123052,1.5429809679915314e-17,-0.7544583354155943,0.0,0.09643101520581927,8.694071294061293e-17,-0.5834558634574198,0.44444147010198376,0.18439788067294818,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.9003322546032404,-0.9508515453018506,1.0648469540232406,1.1032000288948678,,,True,True,False,False,True,False,False,False,False,False,False
-0.7434320614480627,-0.5811765687144738,-0.017164789185143824,-0.15035290837767243,-0.30249691236197196,1.5429809679915314e-17,-0.8222403808151911,0.0,0.4125672786223477,8.694071294061293e-17,-0.5834558634574198,0.44444147010198376,0.18439788067294818,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.7599834190384785,-0.8267295149321969,1.3913355813788286,1.1032000288948678,,,True,True,False,False,True,False,False,False,False,False,False
-0.7434320614480627,-0.6659948958160026,-0.043654331988799665,-0.15035290837767243,-0.30249691236197196,1.5429809679915314e-17,-0.5985596309965212,0.0,-0.00894773926635688,8.694071294061293e-17,-0.5834558634574198,0.44444147010198376,0.18439788067294818,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.7275952262158412,-0.9959868290726337,0.8607915619259981,1.2037429944912394,,,True,True,False,False,True,False,False,False,False,False,False
-0.6520240475055463,-0.1570849332068299,0.08879338202947955,-0.15035290837767243,-0.2543979833116387,1.5429809679915314e-17,-0.5104429719770452,0.0,-0.00894773926635688,8.694071294061293e-17,-0.5834558634574198,0.44444147010198376,0.18439788067294818,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.4576936193605297,-0.7364589473906307,0.6975472482482049,1.1032000288948678,,,True,True,False,False,True,False,False,False,False,False,False
-0.9719520963043534,0.012551720996227842,0.48613652408431657,-0.23452976690531024,-0.30249691236197196,1.5429809679915314e-17,-0.801905767195312,0.0,-0.4304627571550615,8.694071294061293e-17,-0.5834558634574198,0.44444147010198376,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.8139637404095408,-0.9734191871872421,1.921879600831659,1.1032000288948678,,,False,True,False,False,True,False,False,False,False,False,False
-1.2461761381319023,0.0973700480977567,0.48613652408431657,-0.31870662543294803,-0.30249691236197196,1.5429809679915314e-17,-0.693454494555957,0.0,-0.48315213439114957,8.694071294061293e-17,-0.5834558634574198,0.44444147010198376,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.8679440617806031,-1.029838291900721,1.0240358756037922,1.1925715538694195,,,False,True,False,False,True,False,False,False,False,False,False
-1.2918801451031605,-0.1570849332068299,0.353688810066038,-0.15035290837767243,-0.2543979833116387,1.5429809679915314e-17,-0.47655194927724676,0.0,-0.3777733799189734,8.694071294061293e-17,-0.5834558634574198,0.44444147010198376,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.8355558689579657,-1.0411221128434167,0.9832247971843439,1.1925715538694195,,,False,True,False,False,True,False,False,False,False,False,False
-1.2918801451031605,0.26700670230081397,0.2477306388514146,-0.23452976690531024,-0.30249691236197196,1.5429809679915314e-17,-0.273205813078456,0.0,-0.4304627571550615,8.694071294061293e-17,-0.5834558634574198,0.44444147010198376,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.4900818121831671,-0.7928780521041096,0.8607915619259981,1.0026570632984964,,,False,True,False,False,True,False,False,False,False,False,False
-0.7891360684193209,-0.3267215874098876,0.751031952120875,-0.15035290837767243,0.17849237814136062,1.5429809679915314e-17,-0.9239134489145866,0.0,-0.00894773926635688,8.694071294061293e-17,-0.5834558634574198,0.44444147010198376,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.7383912904900536,-0.8154456939895011,1.1056580324426895,1.0026570632984964,,,False,True,False,False,True,False,False,False,False,False,False
-1.1547681241893863,-0.1570849332068299,1.148375094175712,-0.4028834839605858,0.13039344909102732,1.5429809679915314e-17,-0.7544583354155943,0.0,-0.5358415116272376,8.694071294061293e-17,-0.5834558634574198,0.44444147010198376,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.14460775540836848,-0.42051196099514865,0.7791694050871015,0.689856725887565,,,False,True,False,False,True,False,False,False,False,False,False
-0.33209599870673895,1.7089182630268038,-0.09663341759611135,-0.15035290837767243,0.03419559099036082,1.5429809679915314e-17,-0.5172211765170049,0.0,0.09643101520581927,8.694071294061293e-17,-0.5834558634574198,0.44444147010198376,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.25256839815049303,-0.4656472447659318,1.0648469540232406,0.8015711321057548,,,False,True,False,False,True,False,False,False,False,False,False
-0.37780000567799715,0.26700670230081397,0.9364587517464659,-0.31870662543294803,-0.15820012521097218,1.5429809679915314e-17,-0.3070968357782544,0.0,-0.2197052482107092,8.694071294061293e-17,-0.5834558634574198,0.44444147010198376,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.17699594823100584,-0.3076737515681908,0.4526807777315135,0.8909426570803064,,,False,True,False,False,True,False,False,False,False,False,False
-1.5204001799594515,-0.24190326030835876,-1.3681314721715907,-0.31870662543294803,-0.30249691236197196,1.5429809679915314e-17,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,1.0096100503881418,-0.5383085563466267,-1.483319725410713,-1.6730160856343808,1.6770131303149676,1.2707716382221528,,,False,True,False,False,True,False,False,False,False,False,False
-1.5661041869307095,-0.1570849332068299,-0.5999347308655718,-0.31870662543294803,-0.30249691236197196,1.5429809679915314e-17,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,1.0096100503881418,-0.5383085563466267,-1.2781945042006764,-1.3570690992388987,1.6770131303149676,1.0026570632984964,,,False,True,False,False,True,False,False,False,False,False,False
-1.4289921660169351,-0.1570849332068299,0.48613652408431657,-0.4028834839605858,-0.30249691236197196,1.5429809679915314e-17,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,1.0096100503881418,-0.5383085563466267,-1.0406810901680024,-1.0636897547288084,0.9832247971843439,1.0026570632984964,,,False,True,False,False,True,False,False,False,False,False,False
-1.4289921660169351,-0.3267215874098876,1.651676407445173,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,1.0096100503881418,-0.5383085563466267,-0.7167991619416286,-0.8041618730468053,0.7383583266676532,0.9244569789457647,,,False,True,False,False,True,False,False,False,False,False,False
-0.8348400753905788,0.012551720996227842,-1.5270687289935254,-0.23452976690531024,-0.30249691236197196,1.5429809679915314e-17,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,1.0096100503881418,-0.5383085563466267,-1.3429708898459511,-1.4811911296085525,1.4729577382177252,0.8015711321057548,,,False,True,False,False,True,False,False,False,False,False,False
-0.5149120265917717,0.0973700480977567,-0.6264242736692276,-0.23452976690531024,-0.2543979833116387,1.5429809679915314e-17,-1.1432706930975064e-16,0.0,0.0,8.694071294061293e-17,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,1.0096100503881418,-0.5383085563466267,-0.9974968330711526,-1.0862573966142,1.7994463655733133,1.0026570632984964,,,False,True,False,False,True,False,False,False,False,False,False
