C concentration (weight%),Si concentration (weight%),Mn concentration (weight%),S concentration (weight%),P concentration (weight%),V concentration (weight%),O concentration (ppm/weight),Ti concentration (ppm/weight),N concentration (ppm/weight),Al concentration (ppm/weight),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),AC,electrode positive,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_ShMA,Type of weld_TSA,y
-0.3320959987067389,-0.2419032603083587,0.4066678956733496,-0.2345297669053102,-0.2062990542613055,1.5429809679915314e-17,-0.0630814723397054,-0.4472730149674328,-0.4515385080494967,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.3320959987067389,-0.2419032603083587,0.4066678956733496,-0.2345297669053102,-0.2062990542613055,1.5429809679915314e-17,-0.0630814723397054,-0.4472730149674328,-0.4515385080494967,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,0
-0.3320959987067389,-0.2419032603083587,0.4066678956733496,-0.2345297669053102,-0.2062990542613055,1.5429809679915314e-17,-0.0630814723397054,-0.4472730149674328,-0.4515385080494967,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.3320959987067389,-0.2419032603083587,0.4066678956733496,-0.2345297669053102,-0.2062990542613055,1.5429809679915314e-17,-0.0630814723397054,-0.4472730149674328,-0.4515385080494967,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
0.1706480779771006,0.0125517209962278,0.5391156096916283,-0.318706625432948,-0.2062990542613055,1.5429809679915314e-17,-0.0630814723397054,-0.3855391837199128,-0.5885308888633257,-0.1724767768820684,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
0.1706480779771006,0.0125517209962278,0.5391156096916283,-0.318706625432948,-0.2062990542613055,1.5429809679915314e-17,-0.0630814723397054,-0.3855391837199128,-0.5885308888633257,-0.1724767768820684,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,0
0.1706480779771006,0.0125517209962278,0.5391156096916283,-0.318706625432948,-0.2062990542613055,1.5429809679915314e-17,-0.0630814723397054,-0.3855391837199128,-0.5885308888633257,-0.1724767768820684,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
0.1706480779771006,0.0125517209962278,0.5391156096916283,-0.318706625432948,-0.2062990542613055,1.5429809679915314e-17,-0.0630814723397054,-0.3855391837199128,-0.5885308888633257,-0.1724767768820684,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.0121679499079321,0.3518250294023428,0.4066678956733496,-0.4028834839605858,-0.2062990542613055,1.5429809679915314e-17,-0.1308635177393024,-0.4575619868420195,-0.609606639757761,0.616786154881695,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.0121679499079321,0.3518250294023428,0.4066678956733496,-0.4028834839605858,-0.2062990542613055,1.5429809679915314e-17,-0.1308635177393024,-0.4575619868420195,-0.609606639757761,0.616786154881695,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,0
-0.0121679499079321,0.3518250294023428,0.4066678956733496,-0.4028834839605858,-0.2062990542613055,1.5429809679915314e-17,-0.1308635177393024,-0.4575619868420195,-0.609606639757761,0.616786154881695,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.0121679499079321,0.3518250294023428,0.4066678956733496,-0.4028834839605858,-0.2062990542613055,1.5429809679915314e-17,-0.1308635177393024,-0.4575619868420195,-0.609606639757761,0.616786154881695,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
0.0792400640345842,0.9455533191130444,0.2742201816550704,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.0698596768796651,-0.4575619868420195,-0.6412202660994137,1.6738347242081637,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
0.0792400640345842,0.9455533191130444,0.2742201816550704,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.0698596768796651,-0.4575619868420195,-0.6412202660994137,1.6738347242081637,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,0
0.0792400640345842,0.9455533191130444,0.2742201816550704,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.0698596768796651,-0.4575619868420195,-0.6412202660994137,1.6738347242081637,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
0.0792400640345842,0.9455533191130444,0.2742201816550704,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.0698596768796651,-0.4575619868420195,-0.6412202660994137,1.6738347242081637,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.0121679499079321,1.539281608823746,0.2477306388514146,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.1240853131993427,-0.3855391837199128,-0.662296016993849,2.7308832935346325,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.0121679499079321,1.539281608823746,0.2477306388514146,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.1240853131993427,-0.3855391837199128,-0.662296016993849,2.7308832935346325,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,0
-0.0121679499079321,1.539281608823746,0.2477306388514146,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.1240853131993427,-0.3855391837199128,-0.662296016993849,2.7308832935346325,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.0121679499079321,1.539281608823746,0.2477306388514146,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.1240853131993427,-0.3855391837199128,-0.662296016993849,2.7308832935346325,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
0.1249440710058424,2.0481915714329184,0.3007097244587263,-0.4870603424882236,-0.2543979833116387,1.5429809679915314e-17,-0.1308635177393024,-0.4369840430928461,-0.6201445152049786,3.5765221489958074,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
0.1249440710058424,2.0481915714329184,0.3007097244587263,-0.4870603424882236,-0.2543979833116387,1.5429809679915314e-17,-0.1308635177393024,-0.4369840430928461,-0.6201445152049786,3.5765221489958074,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,0
0.1249440710058424,2.0481915714329184,0.3007097244587263,-0.4870603424882236,-0.2543979833116387,1.5429809679915314e-17,-0.1308635177393024,-0.4369840430928461,-0.6201445152049786,3.5765221489958074,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
0.1249440710058424,2.0481915714329184,0.3007097244587263,-0.4870603424882236,-0.2543979833116387,1.5429809679915314e-17,-0.1308635177393024,-0.4369840430928461,-0.6201445152049786,3.5765221489958074,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.1035759638504485,-0.072266606105301,0.7775214949245308,-0.318706625432948,-0.3505958414123052,1.5429809679915314e-17,-0.449439131117408,0.1906432412569403,-0.2302431236579268,-0.6657661092344205,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.1035759638504485,-0.072266606105301,0.7775214949245308,-0.318706625432948,-0.3505958414123052,1.5429809679915314e-17,-0.449439131117408,0.1906432412569403,-0.2302431236579268,-0.6657661092344205,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,0
-0.1035759638504485,-0.072266606105301,0.7775214949245308,-0.318706625432948,-0.3505958414123052,1.5429809679915314e-17,-0.449439131117408,0.1906432412569403,-0.2302431236579268,-0.6657661092344205,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.1035759638504485,-0.4963582416129449,0.5391156096916283,-0.2345297669053102,-0.3505958414123052,1.5429809679915314e-17,-0.2325365858386978,0.077464550636487,-0.4304627571550615,-0.3909334812095386,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.1035759638504485,-0.4963582416129449,0.5391156096916283,-0.2345297669053102,-0.3505958414123052,1.5429809679915314e-17,-0.2325365858386978,0.077464550636487,-0.4304627571550615,-0.3909334812095386,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,0
-0.1035759638504485,-0.4963582416129449,0.5391156096916283,-0.2345297669053102,-0.3505958414123052,1.5429809679915314e-17,-0.2325365858386978,0.077464550636487,-0.4304627571550615,-0.3909334812095386,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.2406879847642231,0.5214616836054006,0.4066678956733496,-0.4028834839605858,-0.2062990542613055,1.5429809679915314e-17,-0.4087699038776498,0.1186204381348336,-0.6201445152049786,0.4053764410164012,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.2406879847642231,0.5214616836054006,0.4066678956733496,-0.4028834839605858,-0.2062990542613055,1.5429809679915314e-17,-0.4087699038776498,0.1186204381348336,-0.6201445152049786,0.4053764410164012,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,0
-0.2406879847642231,0.5214616836054006,0.4066678956733496,-0.4028834839605858,-0.2062990542613055,1.5429809679915314e-17,-0.4087699038776498,0.1186204381348336,-0.6201445152049786,0.4053764410164012,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.3320959987067389,1.0303716462145731,0.4066678956733496,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.4562173356573677,-0.1797597462281795,-0.7044475187827195,1.251015296477576,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.3320959987067389,1.0303716462145731,0.4066678956733496,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.4562173356573677,-0.1797597462281795,-0.7044475187827195,1.251015296477576,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,0
-0.3320959987067389,1.0303716462145731,0.4066678956733496,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.4562173356573677,-0.1797597462281795,-0.7044475187827195,1.251015296477576,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.3320959987067389,1.539281608823746,0.4861365240843165,-0.4870603424882236,-0.2543979833116387,1.5429809679915314e-17,-0.4223263129575692,-0.1180259149806596,-0.7360611451243723,2.660413388912868,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.3320959987067389,1.539281608823746,0.4861365240843165,-0.4870603424882236,-0.2543979833116387,1.5429809679915314e-17,-0.4223263129575692,-0.1180259149806596,-0.7360611451243723,2.660413388912868,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,0
-0.3320959987067389,1.539281608823746,0.4861365240843165,-0.4870603424882236,-0.2543979833116387,1.5429809679915314e-17,-0.4223263129575692,-0.1180259149806596,-0.7360611451243723,2.660413388912868,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
-0.1949839777929649,2.0481915714329184,0.5126260668879724,-0.4870603424882236,-0.2543979833116387,1.5429809679915314e-17,-0.5511121992168034,-0.0048472243602063,-0.7676747714660251,3.787931862861101,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
-0.1949839777929649,2.0481915714329184,0.5126260668879724,-0.4870603424882236,-0.2543979833116387,1.5429809679915314e-17,-0.5511121992168034,-0.0048472243602063,-0.7676747714660251,3.787931862861101,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,0
-0.1949839777929649,2.0481915714329184,0.5126260668879724,-0.4870603424882236,-0.2543979833116387,1.5429809679915314e-17,-0.5511121992168034,-0.0048472243602063,-0.7676747714660251,3.787931862861101,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-1.0231261752080394,-0.8570593605065147,False,True,False,False,True,False,False,False,False,False,False,1
0.2163520849483588,0.0973700480977567,0.8834796661391542,-0.2345297669053102,-0.2543979833116387,1.5429809679915314e-17,-0.8764660171348687,1.02404996309846,-0.3250840026828853,-0.7010010615453028,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.1178939956641692,-0.1469467676234785,1.374196268612701,False,True,False,False,True,False,False,False,False,False,False,1
